AÑO|MES|CODIGO_SECTOR_N1|PROVINCIA|CANTON|VENTAS_NETAS_TARIFA_GRAVADA|VENTAS_NETAS_TARIFA_0|VENTAS_NETAS_TARIFA_VARIABLE|VENTAS_NETAS_TARIFA_5|EXPORTACIONES|COMPRAS_NETAS_TARIFA_GRAVADA|COMPRAS_NETAS_TARIFA_0|IMPORTACIONES|COMPRAS_RISE|TOTAL_COMPRAS|TOTAL_VENTAS
2025|3|A|NAPO|ARCHIDONA|17611,2900|4079,5100|0,0000|0,0000|0,0000|12611,3300|736,1300|0,0000|1206,2100|14660,3400|21690,8000
2025|3|E|CARCHI|TULCAN|947,0700|356588,3500|0,0000|0,0000|0,0000|11144,5800|6035,7200|0,0000|2311,0500|20367,5400|357535,4200
2025|3|O|CAÑAR|CAÑAR|11477,6600|80541,9600|0,0000|0,0000|0,0000|662731,8500|46907,4100|0,0000|7972,2300|717611,4900|92019,6200
2025|3|F|GUAYAS|PLAYAS|278333,6400|5151,3200|0,0000|5478,5700|0,0000|188488,8500|42025,4000|0,0000|5860,0000|239216,1300|288963,5300
2025|3|Q|LOJA|PALTAS|339,1800|0,0000|0,0000|0,0000|0,0000|818,5300|4,7000|0,0000|0,0000|823,2300|339,1800
2025|3|I|NAPO|CARLOS JULIO AROSEMENA TOLA|2100,0000|4846,5700|0,0000|0,0000|0,0000|2972,4700|766,1600|0,0000|0,0000|3738,6300|6946,5700
2025|3|C|MANABI|PAJAN|8470,8600|2025,0000|0,0000|0,0000|0,0000|6274,6900|1686,1300|0,0000|0,0000|7960,8200|10495,8600
2025|3|M|MANABI|SANTA ANA|208976,9300|13622,3800|0,0000|0,0200|0,0000|164852,5900|57092,6600|11,0500|752,2500|225429,3500|222599,3300
2025|3|F|AZUAY|CAMILO PONCE ENRIQUEZ|126246,3100|0,0000|0,0000|0,0000|0,0000|87490,7700|10554,1400|0,0000|5408,6500|103470,9900|126246,3100
2025|3|Q|MANABI|PAJAN|1938,7000|900,2000|0,0000|0,0000|0,0000|60177,7700|7332,5200|0,0000|0,0000|67510,2900|2838,9000
2025|3|E|MANABI|MANTA|511370,6700|1383786,9400|0,0000|329,4000|1000,0000|643593,8500|234428,1100|95583,9300|4763,9000|978369,7900|1896487,0100
2025|3|I|MANABI|OLMEDO|0,0000|1018,4200|0,0000|0,0000|0,0000|110,0000|30,0000|0,0000|0,0000|140,0000|1018,4200
2025|3|F|PICHINCHA|PEDRO VICENTE MALDONADO|69049,3700|23875,0900|0,0000|0,0000|0,0000|33926,3400|20083,2400|0,0000|300,3000|56957,5700|92924,4600
2025|3|P|PICHINCHA|MEJIA|19396,2300|483539,3400|0,0000|0,0000|0,0000|17503,3100|10515,1100|0,0000|32873,6300|60892,0500|502935,5700
2025|3|H|PICHINCHA|MEJIA|1910285,6600|5284882,8500|0,0000|180,0000|0,0000|2691630,4200|3182481,0600|0,0000|121264,4100|5996909,5700|7195348,5100
2025|3|E|AZUAY|GUALACEO|6221,4200|208074,3000|0,0000|665,0000|0,0000|321334,1800|17454,6200|0,0000|5595,3500|344579,6300|214960,7200
2025|3|Q|GUAYAS|ISIDRO AYORA|333,3300|1124,0000|0,0000|0,0000|0,0000|6206,4400|0,0000|0,0000|0,0000|6206,4400|1457,3300
2025|3|R|NAPO|EL CHACO|408,7500|0,0200|0,0000|0,0000|0,0000|690,2300|0,0000|0,0000|150,0000|840,2300|408,7700
2025|3|E|MORONA SANTIAGO|LIMON - INDANZA|0,0000|1847,4600|0,0000|0,0000|0,0000|936,3600|787,0000|0,0000|0,0000|1723,3600|1847,4600
2025|3|L|LOS RIOS|VINCES|360109,9100|595755,0500|0,0000|0,0000|0,0000|312646,5000|375193,3800|0,0000|0,0000|688227,2500|955864,9600
2025|3|J|MORONA SANTIAGO|PABLO SEXTO|0,0000|0,0000|0,0000|0,0000|0,0000|1695,2700|0,0000|0,0000|0,0000|1695,2700|0,0000
2025|3|R|AZUAY|SEVILLA DE ORO|0,0000|0,0000|0,0000|0,0000|0,0000|384,2000|0,0000|0,0000|0,0000|384,2000|0,0000
2025|3|D|GUAYAS|DURAN|149225,7000|431844,4400|0,0000|0,0000|0,0000|89516,0600|177634,9700|337588,9800|13583,7500|618323,7600|581070,1400
2025|3|L|COTOPAXI|SAQUISILI|15910,1700|1790,0000|0,0000|0,0000|0,0000|3659,4200|1637,7600|0,0000|0,0000|5321,4700|17700,1700
2025|3|B|GUAYAS|PEDRO CARBO|3150,0000|0,0000|0,0000|0,0000|0,0000|7061,0900|202,8800|0,0000|0,0000|7263,9700|3150,0000
2025|3|P|CHIMBORAZO|GUANO|3877,7400|77645,9600|0,0000|0,0000|0,0000|9693,1200|2293,2800|0,0000|2544,5000|14530,9000|81523,7000
2025|3|B|TUNGURAHUA|BAÑOS DE AGUA SANTA|0,0000|0,0000|0,0000|3874,0000|0,0000|1417,3200|0,0000|0,0000|0,0000|1417,3200|3874,0000
2025|3|V|IMBABURA|IBARRA|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000
2025|3|N|TUNGURAHUA|CEVALLOS|13081,4500|10,0000|0,0000|0,0000|0,0000|5158,6600|0,0000|0,0000|0,0000|5184,9900|13091,4500
2025|3|R|BOLIVAR|CHIMBO|0,0000|0,0000|0,0000|0,0000|0,0000|298,7400|22,0600|0,0000|0,0000|320,8000|0,0000
2025|3|T|GUAYAS|BALAO|622,0000|0,0000|0,0000|0,0000|0,0000|630,0000|0,0000|0,0000|0,0000|630,0000|622,0000
2025|3|L|COTOPAXI|PANGUA|4030,5300|21144,0000|0,0000|0,0000|0,0000|8671,1200|821,4600|0,0000|3736,0000|13228,5800|25174,5300
2025|3|R|LOJA|QUILANGA|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|22,8400|0,0000|0,0000|22,8400|0,0000
2025|3|K|LOS RIOS|VALENCIA|10,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|10,0000
2025|3|E|CHIMBORAZO|GUAMOTE|1438,6600|252,0000|0,0000|0,0000|0,0000|7661,9700|291,5300|0,0000|0,0000|7953,5000|1690,6600
2025|3|W|SANTO DOMINGO DE LOS TSACHILAS|SANTO DOMINGO|666,6600|10193,0100|0,0000|0,0000|0,0000|561,6700|0,0000|0,0000|0,0000|561,6700|10859,6700
2025|3|P|MORONA SANTIAGO|HUAMBOYA|9817,7000|0,0000|0,0000|0,0000|0,0000|4450,0000|2611,0000|0,0000|0,0000|7061,0000|9817,7000
2025|3|J|PICHINCHA|PEDRO MONCAYO|11965,8400|0,0000|0,0000|0,0000|0,0000|4287,5800|390,0000|0,0000|0,0000|4677,5800|11965,8400
2025|3|E|GUAYAS|ALFREDO BAQUERIZO MORENO|0,0100|1100,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|1100,0100
2025|3|F|PICHINCHA|SAN MIGUEL DE LOS BANCOS|17271,2600|0,0000|0,0000|3842,2300|0,0000|17312,2100|1523,8600|0,0000|530,0000|20126,4500|21113,4900
2025|3|E|TUNGURAHUA|SANTIAGO DE PILLARO|188,6200|25063,8700|0,0000|0,0000|0,0000|4782,3100|2779,0400|0,0000|4849,3000|13124,3500|25252,4900
2025|3|O|ORELLANA|LORETO|0,0000|0,0000|0,0000|0,0000|0,0000|114845,0500|1124,7600|0,0000|728,9500|116698,7600|0,0000
2025|3|B|EL ORO|ATAHUALPA|6290,0000|31470,0000|0,0000|0,0000|0,0000|47618,7200|76,4800|0,0000|0,0000|47733,3000|37760,0000
2025|3|O|EL ORO|PASAJE|242,9300|207981,2100|0,0000|0,0000|0,0000|408715,7400|32888,5100|0,0000|7478,2000|449082,4500|208224,1400
2025|3|E|COTOPAXI|SALCEDO|94482,0000|100403,5600|0,0000|0,0000|0,0000|28070,7200|19932,4700|86116,8000|3048,2100|137175,2500|194885,5600
2025|3|P|TUNGURAHUA|MOCHA|795,7800|0,0000|0,0000|0,0000|0,0000|613,1900|0,0000|0,0000|0,0000|613,1900|795,7800
2025|3|K|MANABI|BOLIVAR|95653,8100|1121998,7900|0,0000|0,0000|0,0000|226617,9900|978176,3100|0,0000|3418,4500|1208212,7500|1217652,6000
2025|3|B|GUAYAS|MILAGRO|675,0000|0,0000|0,0000|0,0000|0,0000|666,2500|25,1400|0,0000|0,0000|691,3900|675,0000
2025|3|R|PICHINCHA|SAN MIGUEL DE LOS BANCOS|600,0100|0,0000|0,0000|0,0000|0,0000|178,5000|0,0000|0,0000|0,0000|178,5000|600,0100
2025|3|O|ZAMORA CHINCHIPE|PAQUISHA|1628,4400|2363,6400|0,0000|0,0000|0,0000|39862,0300|4175,2600|0,0000|886,9900|44924,2800|3992,0800
2025|3|W|SUCUMBIOS|LAGO AGRIO|1940,0000|0,0000|0,0000|0,0000|0,0000|80,3600|0,0000|0,0000|0,0000|80,3600|1940,0000
2025|3|9|TUNGURAHUA|AMBATO|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000
2025|3|T|MANABI|PAJAN|277,7800|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|277,7800
2025|3|D|GUAYAS|SALITRE|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000
2025|3|D|BOLIVAR|GUARANDA|22328,0800|0,0000|0,0000|0,0000|0,0000|1815,7200|0,0000|0,0000|0,0000|1815,7200|22328,0800
2025|3|T|LOS RIOS|PUEBLO VIEJO|4722,8000|960,0000|0,0000|0,0000|0,0000|890,0000|20,0000|0,0000|340,0000|1250,0000|5682,8000
2025|3|B|LOS RIOS|MOCACHE|0,0000|150,0000|0,0000|0,0000|0,0000|237,2200|1395,5000|0,0000|0,0000|1632,7200|150,0000
2025|3|S|CHIMBORAZO|PENIPE|122166,3400|75640,3000|0,0000|0,0000|0,0000|108440,5900|0,0000|8700,3400|1204,5000|118345,4300|197806,6400
2025|3|U|EL ORO|HUAQUILLAS|1934,1800|10786,6400|0,0000|0,0000|0,0000|2579,7000|14025,7700|0,0000|0,0000|16605,4700|12720,8200
2025|3|E|LOJA|QUILANGA|0,0000|220,3000|0,0000|0,0000|0,0000|43,4800|0,0000|0,0000|0,0000|43,4800|220,3000
2025|3|O|MORONA SANTIAGO|TAISHA|801,2600|1441,5500|0,0000|0,0000|0,0000|998012,2500|2410,0000|6345,1400|0,0000|1006767,3900|2242,8100
2025|3|D|PASTAZA|PASTAZA|0,0100|0,0000|0,0000|0,0000|0,0000|8,7000|0,0000|0,0000|0,0000|8,7000|0,0100
2025|3|U|TUNGURAHUA|AMBATO|194,0900|40404,6700|0,0000|0,0000|0,0000|4623,3900|1258,1800|0,0000|5615,9000|11497,4700|40598,7600
2025|3|R|COTOPAXI|SIGCHOS|0,0000|0,0000|0,0000|0,0000|0,0000|30,0000|3,5000|0,0000|0,0000|33,5000|0,0000
2025|3|R|ZAMORA CHINCHIPE|CENTINELA DEL CONDOR|0,0000|620,0100|0,0000|0,0000|0,0000|0,0000|300,0000|0,0000|0,0000|300,0000|620,0100
2025|3|R|GUAYAS|GENERAL ANTONIO ELIZALDE|429,0500|2262,5000|0,0000|0,0000|0,0000|409,6000|335,0400|0,0000|0,0000|744,6400|2691,5500
2025|3|I|LOJA|ESPINDOLA|1860,6400|17434,5500|0,0000|0,0000|0,0000|4912,7100|8413,5500|0,0000|266,0000|13592,2600|19295,1900
2025|3|O|MANABI|PAJAN|1722,1700|53510,1100|0,0000|0,0000|0,0000|157574,0800|2653,8000|0,0000|0,0000|160227,8800|55232,2800
2025|3|X|EL ORO|BALSAS|0,0000|0,0000|0,0000|0,0000|0,0000|224,1700|0,0000|0,0000|0,0000|224,1700|0,0000
2025|3|Q|AZUAY|PUCARA|4690,9700|0,0000|0,0000|0,0000|0,0000|3822,2700|0,0000|0,0000|0,0000|3822,2700|4690,9700
2025|3|U|NAPO|TENA|0,0000|0,0000|0,0000|0,0000|0,0000|891,6600|852,2500|0,0000|0,0000|1743,9100|0,0000
2025|3|J|SUCUMBIOS|CASCALES|543,4500|0,0000|0,0000|0,0000|0,0000|2792,9300|1089,6000|0,0000|0,0000|3882,5300|543,4500
2025|3|V|SANTA ELENA|SALINAS|0,0400|0,0000|0,0000|0,0000|0,0000|0,0300|0,0000|0,0000|0,0000|0,0300|0,0400
2025|3|E|ESMERALDAS|MUISNE|2600,0000|1423,0000|0,0000|0,0000|0,0000|11533,2300|1205,7900|0,0000|0,0000|12739,0200|4023,0000
2025|3|D|MORONA SANTIAGO|PALORA|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000
2025|3|B|COTOPAXI|PUJILI|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000
2025|3|9|PICHINCHA|QUITO|106356,0100|0,0000|0,0000|0,0000|0,0000|113842,3800|2195,0600|0,0000|591,0000|120813,0600|106356,0100
2025|3|Q|GUAYAS|PALESTINA|0,0000|0,0000|0,0000|0,0000|0,0000|400,0000|531,5500|0,0000|0,0000|931,5500|0,0000
2025|3|P|ESMERALDAS|MUISNE|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000
2025|3|D|ESMERALDAS|SAN LORENZO|0,0000|0,0000|0,0000|0,0000|0,0000|17391,3100|0,0000|0,0000|0,0000|17391,3100|0,0000
2025|3|X|MORONA SANTIAGO|MORONA|30,0000|289,4400|0,0000|0,0000|0,0000|52,6100|2,7500|0,0000|0,0000|55,3600|319,4400
2025|3|X|GUAYAS|SIMON BOLIVAR|300,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|300,0000
2025|3|K|GUAYAS|NARANJITO|1106,1200|0,0000|0,0000|0,0000|0,0000|67,8300|70,1200|0,0000|0,0000|137,9500|1106,1200
2025|3|E|LOS RIOS|MOCACHE|55918,2000|52,9100|0,0000|0,0000|0,0000|6276,8900|9284,2700|0,0000|0,0000|15561,1600|55971,1100
2025|3|E|MANABI|PAJAN|1,0000|1109,6000|0,0000|0,0000|0,0000|6544,4600|612,0000|0,0000|0,0000|7156,4600|1110,6000
2025|3|T|ESMERALDAS|ESMERALDAS|1764,3900|50,0100|0,0000|0,0000|0,0000|1950,9600|45,8900|0,0000|0,0000|2452,9900|1814,4000
2025|3|L|MORONA SANTIAGO|HUAMBOYA|2167,5200|200,0000|0,0000|0,0000|0,0000|395,8700|515,9000|0,0000|0,0000|911,7700|2367,5200
2025|3|V|TUNGURAHUA|PATATE|885,7200|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|885,7200
2025|3|L|SUCUMBIOS|CUYABENO|2401,0400|0,0000|0,0000|0,0000|0,0000|45,6600|354,8900|0,0000|0,0000|400,5500|2401,0400
2025|3|V|GUAYAS|DAULE|13174,4000|1848,9900|0,0000|0,0000|0,0000|13411,2000|1033,6400|0,0000|0,0000|14444,8400|15023,3900
2025|3|R|NAPO|QUIJOS|0,0000|0,0000|0,0000|0,0000|0,0000|84,2100|0,0000|0,0000|0,0000|84,2100|0,0000
2025|3|B|CHIMBORAZO|CHAMBO|0,0000|0,0000|0,0000|957,7200|0,0000|15,1800|64,3000|0,0000|0,0000|79,4800|957,7200
2025|3|X|SUCUMBIOS|LAGO AGRIO|2187,5000|0,0000|0,0000|0,0000|0,0000|150,0000|0,0000|0,0000|0,0000|150,0000|2187,5000
2025|3|J|MORONA SANTIAGO|PALORA|80,0300|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|80,0300
2025|3|K|LOS RIOS|BABA|0,0000|2450,0000|0,0000|0,0000|0,0000|1282,9600|25,4600|0,0000|0,0000|1308,4200|2450,0000
2025|3|K|LOJA|ESPINDOLA|0,0000|0,0000|0,0000|0,0000|0,0000|100,0000|0,0000|0,0000|0,0000|100,0000|0,0000
2025|3|Q|CARCHI|BOLIVAR|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000
2025|3|L|LOJA|GONZANAMA|7149,5200|758,0000|0,0000|0,0000|0,0000|2494,6700|736,9100|0,0000|0,0000|3231,5800|7907,5200
2025|3|B|GUAYAS|DURAN|36940,0000|0,0000|0,0000|0,0000|0,0000|13979,5800|1307,7600|0,0000|0,0000|19668,3800|36940,0000
2025|3|R|MANABI|OLMEDO|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000
2025|3|X|COTOPAXI|LATACUNGA|114,0000|0,0000|0,0000|0,0000|0,0000|240,6700|104,9700|0,0000|0,0000|345,6400|114,0000
2025|3|P|BOLIVAR|CHILLANES|0,0000|800,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|800,0000
2025|3|D|ESMERALDAS|QUININDE|184,4000|4600,0000|0,0000|0,0000|0,0000|1559,1700|5,0000|0,0000|0,0000|1564,1700|4784,4000
2025|3|E|ZAMORA CHINCHIPE|PAQUISHA|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000
2025|3|D|GUAYAS|BALAO|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000
2025|3|J|ESMERALDAS|MUISNE|0,0100|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0100
2025|3|E|LOJA|CHAGUARPAMBA|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000
2025|3|X|CAÑAR|EL TAMBO|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000
2025|3|D|ZAMORA CHINCHIPE|ZAMORA|0,0000|0,0000|0,0000|0,0000|0,0000|186,5300|0,0000|0,0000|0,0000|186,5300|0,0000
2025|3|B|SUCUMBIOS|CUYABENO|0,0000|6180,6900|0,0000|0,0000|0,0000|3271,0700|372,0300|0,0000|0,0000|3643,1000|6180,6900
2025|3|T|MANABI|SANTA ANA|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000
2025|3|P|ESMERALDAS|LA CONCORDIA|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000
2025|3|T|NAPO|TENA|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000
2025|3|D|TUNGURAHUA|SANTIAGO DE PILLARO|4470,9300|660,0000|0,0000|0,0000|0,0000|689,3500|0,0000|0,0000|0,0000|689,3500|5130,9300
2025|3|T|MANABI|24 DE MAYO|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000
2025|3|M|CARCHI|BOLIVAR|162311,2500|4945,3700|0,0000|0,0000|0,0000|41406,5600|7651,6500|0,0000|337,5000|55582,9800|167256,6200
2025|3|L|AZUAY|GUACHAPALA|229,2900|0,0000|0,0000|0,0000|0,0000|31,0000|0,0000|0,0000|0,0000|31,0000|229,2900
2025|3|U|GUAYAS|GUAYAQUIL|0,0100|0,0000|0,0000|0,0000|0,0000|415,4600|26,1400|0,0000|0,0000|441,6000|0,0100
2025|3|N|MANABI|24 DE MAYO|1388,0000|0,0000|0,0000|0,0000|0,0000|1122,5700|298,0500|0,0000|0,0000|1420,6200|1388,0000
2025|3|N|LOS RIOS|BABA|20708,6400|40680,4900|0,0000|0,0000|0,0000|34559,0100|29957,4200|0,0000|0,0000|64516,4300|61389,1300
2025|3|I|CAÑAR|EL TAMBO|14410,9400|11461,8100|0,0000|0,0000|0,0000|7410,3700|4965,3900|0,0000|0,0000|12375,7600|25872,7500
2025|3|P|IMBABURA|ANTONIO ANTE|13333,4500|114490,6700|0,0000|0,0000|0,0000|16195,4000|16135,8100|113,6000|997,4300|33442,2400|127824,1200
2025|3|I|MANABI|BOLIVAR|128811,9800|53581,8100|0,0000|100,0000|0,0000|140227,6200|23181,5300|0,0000|0,0000|163409,1500|182493,7900
2025|3|I|MANABI|SAN VICENTE|64590,5700|18759,0700|14466,0700|0,0000|0,0000|42661,3500|18769,3400|0,0000|6139,6500|67578,1500|97815,7100
2025|3|K|CARCHI|BOLIVAR|0,0000|10,0000|0,0000|0,0000|0,0000|310,5400|0,0000|8,3800|0,0000|318,9200|10,0000
2025|3|G|ESMERALDAS|LA CONCORDIA|0,7100|6820,5000|0,0000|0,0000|0,0000|1693,0400|958,8400|0,0000|0,0000|2651,8800|6821,2100
2025|3|S|EL ORO|ARENILLAS|18057,4700|100271,9700|0,0000|0,0000|0,0000|28587,7800|50476,1600|0,0000|5091,9800|84555,7300|118329,4400
2025|3|R|CAÑAR|LA TRONCAL|5130,7200|397,3200|0,0000|0,0000|0,0000|4659,8100|977,0200|0,0000|0,0000|5636,8300|5528,0400
2025|3|N|LOS RIOS|VALENCIA|9424,8100|1520,0000|0,0000|0,0000|0,0000|3524,3200|0,0000|0,0000|1010,2000|4534,5200|10944,8100
2025|3|P|SUCUMBIOS|CUYABENO|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000
2025|3|R|MANABI|ROCAFUERTE|3776,4400|0,0000|0,0000|0,0000|0,0000|4684,7700|723,0400|50,7700|0,0000|5458,5800|3776,4400
2025|3|I|SUCUMBIOS|CASCALES|5932,5300|5595,5100|0,0000|0,0000|0,0000|10490,5700|2968,6300|391,9100|508,4200|14436,5300|11528,0400
2025|3|H|PICHINCHA|CAYAMBE|96339,8500|2295491,6800|0,0000|0,0000|0,0000|411655,9400|1692469,6800|272,2300|54566,8800|2160780,2900|2391831,5300
2025|3|F|CARCHI|MIRA|32418,1900|0,0000|0,0000|0,0000|0,0000|57733,1300|5847,8000|0,0000|698,8300|68972,7700|32418,1900
2025|3|O|EL ORO|ATAHUALPA|250,0000|0,0000|0,0000|0,0000|0,0000|51020,3500|2119,1000|0,0000|0,0000|53139,4500|250,0000
2025|3|S|ZAMORA CHINCHIPE|EL PANGUI|97219,2000|57023,9200|0,0000|0,0000|0,0000|139478,6200|29066,8800|3678,6300|0,0000|172224,1300|154243,1200
2025|3|S|GUAYAS|NARANJITO|40155,7100|261025,0500|0,0000|0,0000|0,0000|43525,3700|225445,6700|0,0000|1733,3300|270704,3700|301180,7600
2025|3|F|BOLIVAR|CHILLANES|130819,4300|476,1000|0,0000|0,0000|0,0000|26620,7700|125,1000|0,0000|0,0000|40469,9500|131295,5300
2025|3|A|AZUAY|CAMILO PONCE ENRIQUEZ|136172,1800|218774,8500|0,0000|0,0000|0,0000|213235,4200|162043,6400|554,1000|0,0000|380096,9000|354947,0300
2025|3|R|AZUAY|CAMILO PONCE ENRIQUEZ|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000
2025|3|Q|MANABI|JAMA|765,0900|10907,7200|0,0000|0,0000|0,0000|2680,1300|3620,0300|0,0000|0,0000|6300,1600|11672,8100
2025|3|R|NAPO|CARLOS JULIO AROSEMENA TOLA|173,9100|300,0000|0,0000|0,0000|0,0000|384,5000|0,0000|0,0000|0,0000|384,5000|473,9100
2025|3|O|LOJA|SOZORANGA|628,0000|292,3400|0,0000|0,0000|0,0000|73725,2500|31196,3500|0,0000|0,0000|104921,6000|920,3400
2025|3|O|SUCUMBIOS|CUYABENO|53,0000|2846,7200|0,0000|0,0000|0,0000|507726,0400|33670,5500|0,0000|0,0000|541396,5900|2899,7200
2025|3|E|TUNGURAHUA|PATATE|0,0100|20993,0100|0,0000|0,0000|0,0000|1682,3300|2866,7800|0,0000|678,3000|5816,5200|20993,0200
2025|3|S|MORONA SANTIAGO|PABLO SEXTO|5673,2200|0,0000|0,0000|0,0000|0,0000|746,4200|250,4900|0,0000|0,0000|996,9100|5673,2200
2025|3|Q|LOS RIOS|VENTANAS|6294,4900|73463,2000|0,0000|0,0000|0,0000|38506,1000|57310,6700|13150,0000|350,0000|109316,7700|79757,6900
2025|3|C|ZAMORA CHINCHIPE|PALANDA|69,5600|640,0000|0,0000|0,0000|0,0000|2224,9000|2055,4100|0,0000|0,0000|4280,3100|709,5600
2025|3|O|LOS RIOS|BUENA FE|9948,2700|115649,5700|0,0000|0,0000|0,0000|394827,5800|23168,8000|0,0000|5005,8600|423002,2400|125597,8400
2025|3|H|AZUAY|OÑA|1254,7800|26310,3800|0,0000|0,0000|0,0000|5120,9800|982,0000|0,0000|0,0000|6102,9800|27565,1600
2025|3|L|AZUAY|SANTA ISABEL|23711,4500|6160,7600|0,0000|0,0000|0,0000|8414,8400|1935,5500|0,0000|0,0000|10754,8100|29872,2100
2025|3|L|LOJA|MACARA|14532,3400|6723,6000|0,0000|0,0000|0,0000|3806,6700|3184,5300|0,0000|0,0000|7898,7000|21255,9400
2025|3|H|IMBABURA|PIMAMPIRO|219410,5000|58326,8500|0,0000|0,0000|0,0000|288521,6300|38528,4800|0,0000|251,9200|327302,0300|277737,3500
2025|3|R|ZAMORA CHINCHIPE|YANTZAZA|13381,9800|10325,3300|0,0000|0,0000|0,0000|10226,9300|2055,7300|0,0000|6468,2600|18942,0100|23707,3100
2025|3|D|CHIMBORAZO|COLTA|0,0000|0,0000|0,0000|0,0000|0,0000|0,9000|0,0000|0,0000|0,0000|0,9000|0,0000
2025|3|L|NAPO|TENA|401193,3900|65552,7000|834,6100|4266,2900|0,0000|193647,8300|13451,1500|0,0000|1620,0000|219596,6300|471846,9900
2025|3|N|LOS RIOS|URDANETA|30649,6400|0,0000|0,0000|0,0000|0,0000|26327,7000|577,5800|0,0000|0,0000|26905,2800|30649,6400
2025|3|W|GUAYAS|SAMBORONDON|93931,8100|0,0100|0,0000|0,0000|0,0000|22879,9700|84888,4400|0,0000|0,0000|107876,8500|93931,8200
2025|3|Q|EL ORO|BALSAS|0,0000|0,0000|0,0000|0,0000|0,0000|2580,9600|149,9600|0,0000|0,0000|2738,3500|0,0000
2025|3|D|COTOPAXI|SIGCHOS|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000
2025|3|H|ZAMORA CHINCHIPE|YACUAMBI|22,8000|113,5200|0,0000|0,0000|0,0000|499,0600|2315,6000|0,0000|0,0000|2814,6600|136,3200
2025|3|N|CHIMBORAZO|CHAMBO|0,0000|0,0000|0,0000|0,0000|0,0000|3010,3700|14384,3100|0,0000|0,0000|17394,6800|0,0000
2025|3|Q|GUAYAS|SAN JACINTO DE YAGUACHI|3288,3900|42200,8300|0,0000|0,0000|0,0000|14038,4500|12904,1300|0,0000|2483,5100|29426,0900|45489,2200
2025|3|N|AZUAY|GUACHAPALA|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000
2025|3|H|CAÑAR|SUSCAL|210304,0600|210989,7300|0,0000|0,0000|0,0000|181272,1700|197159,9000|0,0000|40,0000|378472,0700|421293,7900
2025|3|R|NAPO|ARCHIDONA|65114,8200|767,5000|0,0000|0,0000|0,0000|3118,0100|20713,3900|0,0000|6110,0000|29941,4000|65882,3200
2025|3|N|MORONA SANTIAGO|SAN JUAN BOSCO|3118,1400|0,0000|0,0000|0,0000|0,0000|1120,0300|440,6000|0,0000|0,0000|1560,6300|3118,1400
2025|3|Q|LOJA|SOZORANGA|956,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|956,0000
